SK_ID_CURR,TARGET
100729,0.12745929129910585
100740,0.10803534662354564
100744,0.10124540474998739
100745,0.09305244807855519
100747,0.0966080133142915
100751,0.09963307845062089
100752,0.07786182389081563
100753,0.1331282990768063
100754,0.09733652169458386
100760,0.09519520648027055
100762,0.08626018674930086
100763,0.07693677484734363
100765,0.07523684309442341
100770,0.08957979032471733
100772,0.07562834226220973
100777,0.07987136987148015
100791,0.06659584330046636
100792,0.06281795135178274
100797,0.0863942220201839
100823,0.09147506528755865
100826,0.09172254887856127
100830,0.06085826295403041
100836,0.11220415367389018
100872,0.0822405656097136
100910,0.08637073061067543
100913,0.05968845555074009
100918,0.08446834290164332
100931,0.05561675783699703
100952,0.10700738353773989
100953,0.07162645817110685
100965,0.09631421639429301
100970,0.0732096041243418
100982,0.10486051783184046
100983,0.083360089418315
100984,0.06647387309986208
100987,0.10707649631925933
100997,0.07705751592170688
100998,0.11660467212318193
101002,0.09374157950448761
101005,0.1226410100006002
101008,0.11590595811513421
101020,0.09627678905768267
101021,0.09292482389051786
101024,0.07628748785493979
101025,0.1229131199562515
101026,0.07718946997154169
101031,0.07101623894370876
101041,0.06079727310261469
101051,0.052060648554629683
101055,0.08841897744422546
101056,0.10354112169255532
101057,0.09867248576767075
101064,0.06479239933311118
101079,0.07985678204009604
101087,0.08036683275607222
101090,0.05724909952257706
101092,0.0845879059767725
101097,0.09485108822197748
101099,0.053970645760309605
101107,0.0921089705869868
101118,0.09241634300923227
101125,0.08506483676055636
101126,0.07018489335855457
101128,0.10145759108902332
101136,0.11329384655796287
101140,0.09477434419130332
101149,0.07000776153224768
101160,0.06648723896093002
101169,0.1108158135713418
101181,0.074317219475412
101186,0.054514131091949636
101190,0.10127352953044465
101193,0.10757799649628542
101194,0.07941461417618288
101198,0.08982364588174485
101200,0.06252922142529409
101204,0.09448868353274315
101211,0.07021624746206659
101213,0.07380113504372941
101223,0.07635160587096272
101225,0.09569419629042406
101237,0.0724127086042868
101243,0.0745079672616731
101244,0.10857953347344058
101258,0.064247261427721
101259,0.132709646056133
101268,0.09928078422188373
101269,0.06777587255242738
101271,0.10688368741346452
101279,0.05902828562152709
101281,0.07704578494674363
101287,0.0727884848475972
101292,0.06057391825269635
101294,0.07189852345224422
101296,0.059982649069423036
101297,0.0753807302150333
101299,0.062093807729455316
101301,0.07661425414299164
101305,0.06935130946329877
101308,0.059165224719935676
101318,0.052967869287852305
101327,0.10076540490748169
101329,0.10457565361478847
101332,0.05571648945691222
101337,0.08425986182403654
101343,0.061732855637850054
101345,0.06764316846405972
101346,0.086773454001274
101353,0.04718528820112918
101354,0.10279461437929291
101355,0.09181167444887632
101356,0.052625836170123765
101362,0.10280055777654899
101363,0.1278400176906807
101365,0.0698087720986146
101366,0.09305758726926033
101367,0.11994328965746753
101368,0.05144044601876236
101374,0.10724321124638939
101380,0.06454464230849416
101383,0.05572806233081539
101398,0.05004781741188091
101399,0.11952890499970788
101401,0.10510150109464472
101412,0.09452674230824541
101426,0.10513458812149781
101427,0.1289860062741829
101428,0.09330803949043957
101429,0.08353426169911227
101434,0.07365471298479373
101440,0.0888070622675683
101448,0.09214115311689204
101449,0.07894700967620019
101465,0.07329658496279441
101467,0.07439376286924049
101472,0.12970686185938224
101478,0.07447545198918964
101497,0.07632620165627294
101504,0.06717636142745687
101547,0.07557330788783244
101548,0.09412221317784875
101555,0.07443059879605113
101570,0.0864301415433509
101572,0.06898631358305511
101578,0.07599059487587928
101580,0.10020828086547622
101588,0.08995178701740503
101602,0.07746081594475808
101610,0.09120304301838875
101614,0.10758753789389426
101616,0.09132614442636207
101643,0.09400331416540582
101644,0.08892912212900694
101649,0.082328511135821
101650,0.09104844743942626
101665,0.053458613794551635
101667,0.10687217245281413
101669,0.05386636922300806
101674,0.09975853809556876
101675,0.07707462162674228
101678,0.0938518989783532
101682,0.08185732160042755
101686,0.08733105956327777
101697,0.1314045397872245
101700,0.09018363361057774
101711,0.059926323396299296
101714,0.046862323152362884
101715,0.10444701973448807
101728,0.0818008658326687
101732,0.06902647867934704
101757,0.07501681206794454
101758,0.09903552739897765
101759,0.09319543762666371
101762,0.047244870312211994
101764,0.07460088398189477
101780,0.10758159806776074
101784,0.08899952265436877
101789,0.06361566100812713
101816,0.07138142864854295
101819,0.06592570519631351
101827,0.048100136917211336
101863,0.09283354020696637
101867,0.10732805783561529
101870,0.060808194841160734
101873,0.10060307874388699
101878,0.07807142812160596
101879,0.05266942685165332
101880,0.06542508906384573
101887,0.0979613861502072
101897,0.056695388840975414
101901,0.06689802515576047
101903,0.13904627440606607
101920,0.07843574728973524
101921,0.07955282444588918
101922,0.0688732430122535
101961,0.11971161976824365
101962,0.07621369607025888
101971,0.07936738297576025
101976,0.109710908716087
102002,0.09625357381466064
102005,0.06687052066395527
102007,0.12374252094898505
102017,0.06345393127693973
102019,0.11348680084322578
102029,0.05728444968202938
102051,0.08889831391016664
102052,0.06190495828380413
102054,0.07324607895952431
102062,0.10823437602997303
102067,0.08618200106660927
102068,0.08350169692011451
102070,0.0695191171764282
102090,0.06930709982355646
102092,0.12046623847287605
102099,0.11941963074423553
102100,0.049425783754252745
102112,0.0952202729617782
102113,0.08602548801476498
102122,0.09405018339991966
102123,0.067955567693989
102125,0.06499922692311938
102126,0.0866691378978058
102146,0.08707239571415261
102147,0.09121052833607156
102151,0.08803612798678609
102158,0.07343467068493024
102159,0.06906541128022439
102162,0.06653109098724334
102165,0.07213068805784044
102166,0.09493947238452288
102174,0.07193533926863414
102193,0.11553903616332775
102198,0.07118607712287142
102205,0.08771429196573421
102206,0.08129567433070684
102218,0.08210572265678216
102221,0.08408672112572763
102230,0.07914854787063443
102238,0.08690354183920851
102248,0.051459262070930434
102252,0.09685829804430396
102259,0.06378616718878138
102262,0.08978247292581192
102273,0.05793425060831807
102286,0.06978400096436853
102293,0.08058632511968666
102294,0.06097162493272792
102296,0.07705798873816284
102298,0.09632495378524078
102303,0.06541146725072335
102309,0.09156848359347436
102315,0.061763228805476786
102340,0.06499414870196578
102342,0.06648924003988022
102344,0.07035492468770853
102346,0.11256567169451277
102347,0.05676491767944594
102374,0.09497903141284397
102380,0.09583421478587957
102387,0.08536228229761943
102393,0.0718037927381495
102403,0.0788272693476799
102413,0.09011835811863997
102414,0.05355104550514405
102415,0.07567429975127042
102416,0.08011152597058015
102439,0.0862083479854495
102441,0.07068003338058935
102443,0.07130269030266458
102444,0.07114933029853983
102445,0.12598869427382234
102448,0.06383132244136384
102449,0.08330731723249674
102450,0.12711566931273477
102456,0.07511985487690698
102458,0.08659977702653872
102459,0.07285085959815928
102465,0.0555042011873649
102470,0.11230102307630825
102471,0.06662190265892827
102475,0.11446013244769832
102476,0.10346329172530125
102506,0.07517758141667295
102509,0.062374568722244554
102519,0.07338994055461642
102522,0.06798198368383102
102545,0.0723791382104869
102549,0.10151807644878108
102562,0.05924482881759458
102563,0.07364200402750258
102568,0.10554931923573739
102582,0.09781106060541242
102592,0.057843394646659274
102597,0.08419827841889758
102605,0.09640195473655286
102614,0.08799625865918614
102617,0.08568655204886055
102634,0.06779971905911025
102652,0.07039931330624428
102655,0.047648126304518174
102671,0.056927548326485784
102694,0.0703415225839154
102701,0.10410833836385593
102703,0.05578090338207249
102704,0.06177357364798994
102713,0.04364593919469775
102720,0.09791225904587506
102731,0.061585020855026006
102733,0.07493126905145148
102749,0.10861645178659561
102755,0.06418666739091285
102763,0.06923430459196897
102770,0.10546563438569745
102772,0.09268614665425673
102799,0.09008904886412648
102838,0.07660333150506302
102854,0.06468857108393043
102862,0.11153859701267428
102863,0.08378269656716957
102867,0.06969519865565911
102868,0.06638823442552058
102878,0.07542503405761225
102887,0.08749640364040236
102898,0.10924329791217745
102904,0.07948698062445743
102912,0.10904499168306708
102919,0.06111882350991581
102927,0.07634503090546758
102932,0.08474806635335759
102933,0.12625481615011255
102935,0.05536187995317294
102958,0.09207741442061379
102969,0.09155575519612252
102971,0.06899176255847465
102975,0.063787338400073
102979,0.08519202045195334
102982,0.05714248777703041
102987,0.09405608991111729
102989,0.08022550285592309
102995,0.07529632605988011
102996,0.07237115188320871
103000,0.05597686095931191
103001,0.09471361185940004
103004,0.07155916603066281
103010,0.07627369899677162
103025,0.09626984584735912
103029,0.08988599190949784
103046,0.09173344353965655
103056,0.0642653880914167
103062,0.08145137192445182
103078,0.09900624528590718
103083,0.05310850543162591
103092,0.0872435339389825
103096,0.08067942250690316
103097,0.09219247138827757
103102,0.12141879981117974
103112,0.08112189518143817
103132,0.0547699483496887
103144,0.08927695956370799
103145,0.07117368447639491
103146,0.06949356579491982
103147,0.0983708042925602
103158,0.0696854621401359
103171,0.10805184303419305
103173,0.06512132674639183
103184,0.08237532122522906
103195,0.09204304222535475
103196,0.062021176110506566
103206,0.07135220405738202
103230,0.08287340154376589
103231,0.1021287728179828
103232,0.08867392466019877
103239,0.09559038016601643
103240,0.08475740428091509
103243,0.07426599381213461
103252,0.09069053630627849
103258,0.0819207560548751
103259,0.08348862533037096
103279,0.06951120743903304
103280,0.053238046175559744
103286,0.07809644034104497
103287,0.1141063274641192
103290,0.08116650998047345
103298,0.09754618544381921
103315,0.04285393729504472
103319,0.06078881051657025
103334,0.1138834117766467
103336,0.087125076636916
103345,0.08627888153641446
103368,0.07793414295594085
103371,0.10549435359420446
103377,0.07379493701706463
103398,0.06575531247142964
103404,0.058303711107892245
103408,0.09187013994697742
103410,0.0690310514895114
103418,0.061349610678778935
103420,0.11244821940281344
103432,0.09381001635850245
103433,0.0676190114834111
103436,0.05626942866938623
103440,0.08694358969134035
103453,0.07854825966872327
103459,0.09347400505008917
103460,0.06894936128774304
103461,0.05973676504194257
103462,0.09649851457655162
103473,0.08648603322997532
103474,0.05758712168789203
103475,0.09451431423407135
103478,0.1020087529608304
103480,0.08854539160463688
103484,0.05939191120206904
103494,0.0768245805572255
103513,0.10532870179333499
103515,0.08091850491282919
103516,0.1266819407399719
103525,0.09999087954571008
103541,0.11373152571850013
103544,0.06766094216331128
103562,0.1143371260807451
103570,0.1542308633853141
103572,0.1213237583144619
103574,0.06901957238608972
103575,0.08884966644891051
103591,0.09752003551575472
103594,0.06272631692789357
103609,0.0625746598475479
103613,0.0611677900726157
103614,0.05964467441449405
103615,0.05334455021790761
103624,0.0904581835152415
103625,0.13807647083009614
103628,0.11206099444249981
103629,0.06339286540201247
103647,0.07730213940757241
103648,0.09569286726102715
103651,0.07392958323569135
103658,0.055659799593515864
103668,0.08011078528607592
103669,0.07615230390460705
103676,0.08550974237550552
103682,0.07024324984852033
103683,0.05013089806541395
103689,0.06160135958422795
103725,0.05387205336966099
103733,0.08124507346411453
103744,0.04942163477734696
103762,0.09730060405790879
103771,0.09713888265273278
103773,0.056012072835579574
103783,0.10090591428872386
103784,0.08549946441198952
103808,0.05195242951894587
103812,0.059463545005806785
103813,0.08422549076669546
103814,0.06875469048722038
103818,0.12181861299715327
103824,0.08547883674856896
103828,0.05139120869897949
103830,0.07191045168528602
103840,0.06467933631186261
103842,0.09475258691395215
103847,0.10486627295572865
103848,0.09836388673950706
103851,0.0549207107384464
103854,0.12004319459834939
103857,0.15045149251128181
103861,0.04809355000629821
103862,0.08181551468725218
103865,0.07676991080494602
103870,0.055398910901905594
103876,0.07976569985605177
103891,0.13651857068823312
103908,0.06685224224090582
103914,0.07500160814807162
103918,0.0894261799918075
103940,0.08696832231033311
103963,0.10978923455355415
103966,0.09457564074096497
103971,0.10734564662376224
103980,0.09385213621488812
103984,0.06219227126030458
103985,0.07061595706905754
103998,0.11460006603910955
104019,0.07015384677853438
104026,0.07686914393573406
104035,0.10488249740547975
104044,0.06609295009992228
104045,0.0885535350248397
104047,0.08831986451753251
104051,0.05739863968744966
104058,0.06996872428601202
104063,0.06327999050549155
104066,0.08397336680350367
104087,0.04549565276223178
104089,0.08112818500509894
104095,0.06677230197097675
104098,0.1059227944425051
104104,0.052389262497064396
104110,0.08812428239277706
104120,0.06705535536015128
104122,0.05449130943546246
104131,0.07980279838641768
104132,0.09698400743332511
104135,0.05498975394385102
104136,0.08254564360525306
104149,0.07812919074960059
104150,0.0725297918097098
104156,0.0871436161825768
104165,0.09763738735153306
104175,0.07642358109089349
104179,0.10387570451736812
104184,0.07980864357195629
104206,0.06115872665719316
104216,0.09001984710075098
104230,0.13268367823646549
104257,0.04765621037707323
104272,0.04946469169521843
104273,0.08537900281286186
104278,0.04575605947013908
104294,0.09167064153596229
104295,0.07949074389886583
104297,0.06709660333525114
104298,0.09637948430084842
104308,0.09666298673883165
104318,0.07708092104448731
104319,0.061347320370900175
104320,0.10995591774377342
104327,0.10448139355961512
104334,0.08588590152365415
104344,0.09926307075995495
104350,0.06901321740486592
104351,0.0841938975812504
104354,0.09916636586730451
104369,0.10640640879661489
104376,0.08915563088326005
104381,0.07662306852083439
104384,0.08665724323374413
104391,0.0543319348096449
104394,0.09392361937920654
104398,0.1116382960722708
104402,0.07227697037046378
104408,0.06715013741682226
104409,0.054336205848191904
104410,0.11887328466512019
104412,0.06607750613149735
104417,0.0922080865553474
104424,0.07829935307288159
104426,0.05701902241974187
104435,0.07009297362312791
104445,0.07199249426305426
104458,0.04817544317867536
104460,0.08271822123414982
104466,0.07273748495301564
104472,0.1075532370240996
104473,0.0969894661064642
104479,0.05018193425327286
104480,0.067002964267231
104482,0.10681257930883563
104499,0.04837037484309785
104501,0.04813262738728021
104502,0.07118139911475134
104506,0.07898531489210964
104510,0.05544054663559206
104512,0.06405498097282332
104520,0.1146869482026823
104528,0.10444618707447367
104529,0.08882889692317304
104541,0.08650172282736365
104578,0.06149475976774589
104584,0.07716680683203535
104588,0.09265384624664456
104602,0.07502967511363297
104610,0.05514237109742976
104611,0.08064815957864341
104618,0.10088367805541633
104620,0.07833209027662477
104622,0.05471461289473462
104624,0.056920525613823734
104625,0.09041492956795216
104634,0.1226586062777737
104639,0.09326702121389249
104646,0.06924742118928018
104647,0.07016060879228064
104652,0.056250517223772174
104670,0.0728493403524225
104677,0.0644825747016394
104685,0.09732269820642894
104691,0.0855559008472712
104696,0.06462468270769711
104699,0.053659825487109875
104712,0.10691940508984187
104714,0.07700573758524656
104717,0.0779353304378469
104718,0.07301210621608391
104740,0.07210774798322431
104741,0.0881472846214193
104743,0.0440084872808054
104744,0.09183135678600056
104747,0.09103064363479853
104767,0.07853168352086305
104772,0.1650580583185851
104776,0.12037610244762256
104779,0.05970544351455225
104814,0.07959848001340315
104815,0.07506824988021131
104830,0.09272384265995823
104831,0.10394933100518801
104833,0.09667620789429768
104839,0.06562042783909448
104840,0.07752745873485012
104860,0.09200129676158558
104861,0.049222253261728556
104866,0.0780730846632757
104870,0.06140532244916547
104877,0.08732109012356795
104878,0.05428899373767478
104879,0.07075627894224017
104880,0.0837559149228799
104899,0.08013004475361006
104906,0.05025487018633577
104907,0.10353246227466296
104913,0.07998710924477256
104916,0.09979527677441896
104921,0.08704498893309442
104930,0.073895334765068
104931,0.08943895544881125
104936,0.09173679927531599
104937,0.08293405276775125
104942,0.07512309591245686
104943,0.0727768350001609
104969,0.09204351666879532
104972,0.12702871104358485
104988,0.0872142998918774
105013,0.08759629029806933
105015,0.084761721012285
105019,0.06546570617583203
105027,0.07416688401400207
105030,0.08711431263242951
105035,0.1431836981684259
105041,0.056984218186059324
105051,0.11162286250336687
105056,0.06000664046849327
105067,0.16015261615504175
105071,0.10026425502779526
105072,0.05651765859277294
105074,0.11747683158108868
105091,0.10242456058467739
105101,0.06805503287237744
105103,0.0786706659521177
105134,0.08514298583393434
105139,0.0846351969284892
105142,0.11489389956019266
105146,0.08698419185446546
105163,0.08045623334916623
105168,0.10241655684349393
105172,0.046891305246296935
105176,0.1160919624004704
105195,0.07389561003858539
105196,0.12421990898801857
105197,0.05307327654337579
105203,0.0769075388871699
105223,0.0846603071478152
105227,0.07777216963282726
105228,0.05753268247461437
105230,0.08836420984931657
105231,0.11699554102664918
105239,0.0730285437646394
105242,0.0914722653053543
105244,0.07361551835099298
105245,0.10217804929800627
105248,0.052048853121829865
105249,0.07704395232955444
105266,0.11205786305260772
105271,0.1110436388004861
105276,0.09698979649066039
105282,0.09436378022367058
105292,0.07286600674325165
105297,0.04370681731180652
105332,0.10494044725261199
105333,0.07104644875049972
105343,0.05620907508141157
105344,0.04886466401067275
105345,0.10709685351173823
105357,0.08655414901782206
105359,0.0800767322769106
105366,0.07160119372959065
105367,0.08724605116215065
105370,0.04262529352606903
105377,0.08602028568073684
105390,0.07827144657479507
105399,0.061385246937946045
105403,0.06989771338856181
105404,0.07813257496576852
105414,0.06634397258274158
105417,0.07864180869519335
105425,0.12407639444179672
105452,0.06662782829984971
105454,0.09118159714215754
105456,0.10755537416467222
105470,0.09073928047745064
105471,0.05087383313689181
105483,0.07737073110610879
105493,0.09431517885213778
105508,0.11411842702420903
105514,0.0921575362459805
105515,0.049196009954491395
105528,0.12463775081243181
105529,0.06048296966716893
105531,0.06222280454871383
105532,0.06720996750073839
105558,0.04560818315127203
105574,0.07895969991409597
105578,0.05328852528346763
105584,0.12920935059703428
105595,0.10243959543853515
105617,0.0866550261308786
105618,0.06939395432545235
105621,0.07096452761030349
105625,0.07460101494272489
105629,0.07983541991821413
105630,0.05868034937731093
105634,0.05531957044238525
105635,0.08903984405367205
105641,0.09354441806239058
105647,0.09356183585808643
105648,0.0777240530398574
105655,0.05518259462491798
105657,0.05770842660142727
105672,0.09816400633986745
105678,0.07697518936893318
105682,0.06983240342971185
105691,0.08396991326706034
105692,0.0747852261096201
105706,0.1080234427520182
105712,0.09037312892695334
105720,0.0841294221531068
105734,0.0739992633697607
105735,0.0824939268268552
105736,0.0789369729346767
105737,0.05690644244565181
105738,0.11426909126242092
105740,0.10675223091407762
105744,0.052941260186105496
105747,0.09170507248927524
105749,0.09874375319959547
105754,0.07971461344243337
105758,0.058138139963942785
105760,0.08144084994316934
105767,0.07199715776794452
105784,0.10239997241788985
105791,0.07604603956585926
105802,0.07806817150113174
105807,0.11890050832409567
105809,0.06412322620906061
105816,0.0868396654135682
105817,0.05361864754440962
105824,0.11578249418213062
105832,0.09306574024680936
105856,0.07021080158867281
105865,0.06950354907973551
105899,0.0725531413792665
105906,0.046255389525785194
105916,0.07989216146946822
105923,0.0968692063813121
105937,0.08515276576342584
105965,0.05504840476357334
105966,0.07846921603055143
105968,0.06411629913528423
105973,0.07382093011034922
105976,0.09967602146890928
105978,0.057448999606338515
105979,0.06804574627493368
105991,0.09033365352775317
105998,0.0765343099463515
105999,0.08507475621088677
106000,0.08549869433513922
106001,0.09206964428039627
106010,0.07061965523969259
106011,0.08452234322169098
106013,0.10570509322338063
106015,0.06928182070949876
106026,0.05800357732052978
106032,0.05810335817025863
106035,0.08554900202023856
106040,0.07962207222874461
106041,0.11432635030729028
106044,0.051551085799298575
106053,0.09239155317789609
106054,0.05951002567675841
106065,0.1068130124949178
106081,0.0679762570779609
106083,0.07196031190752915
106087,0.08185824682427803
106090,0.08409835658406621
106101,0.041875326793656596
106102,0.10802299673957179
106109,0.07147766159552965
106116,0.0660365295717343
106150,0.0633951100547493
106155,0.14875347233115527
106166,0.07877679752918146
106176,0.07981216167099504
106189,0.063499075175884
106199,0.10650952342063875
106205,0.08473299322529222
106206,0.07532291672018947
106211,0.07488601120243177
106214,0.05789575692148375
106216,0.0751852759391516
106217,0.08688113552205194
106225,0.07440226326028614
106249,0.058325775794362315
106256,0.06499466598971308
106258,0.06389665506532308
106261,0.09353254145065149
106262,0.1059475036699936
106264,0.05432947417373452
106271,0.09403485002241468
106276,0.06963051131980165
106277,0.08315983123534372
106286,0.09900457075895527
106293,0.05703866687818072
106295,0.06547077337265875
106296,0.08653562560876402
106297,0.11653856553912771
106298,0.0821064894111568
106311,0.07020216153346817
106314,0.10123748289480418
106320,0.10839570304073025
106334,0.09037551871040472
106346,0.061595852268605034
106347,0.06643440087004669
106349,0.07403973024632811
106354,0.09670474314882316
106360,0.04930258189625856
106373,0.07756122419434473
106377,0.06057672196618869
106386,0.09643018204493663
106387,0.09546760660197348
106391,0.04791604715903676
106401,0.11534307472994272
106411,0.10413163319237959
106413,0.10517815734513063
106426,0.0871627267963004
106427,0.06428239488114941
106428,0.12110338413774248
106434,0.08694573403761674
106438,0.08459218018651846
106440,0.090235457723321
106441,0.05950837153011838
106452,0.10991109032969233
106453,0.07379702310145277
106454,0.08248862721491797
106457,0.086128350458993
106484,0.061597864952884246
106488,0.13809182155454439
106491,0.07175570274915308
106514,0.07781189228908258
106527,0.08030960634592753
106528,0.06587986346456427
106529,0.046258565775661314
106534,0.10205292350130118
106550,0.09941711173448378
106577,0.07031467850020842
106585,0.11929289124506968
106590,0.05099600123400103
106607,0.06445338056006641
106610,0.0939440126225284
106611,0.08457001404367402
106612,0.11027821825072896
106624,0.056274830479796194
106631,0.06629615578455293
106647,0.1567231704042219
106660,0.11165681076700407
106674,0.07746183355932282
106687,0.0605674684167297
106712,0.08469393260468618
106713,0.06622210343048651
106717,0.070452757888605
106720,0.09256993881724028
106721,0.0839410624461046
106724,0.07712528042967973
106735,0.09744219969032229
106739,0.07203231939529299
106740,0.06803904445705108
106754,0.06900909900237899
106760,0.13184601684257172
106761,0.08837587149433776
106784,0.08764315759909293
106787,0.07494219849462803
106797,0.06539505093162729
106798,0.06412784700138457
106802,0.10818243038339581
106803,0.0903529836178934
106804,0.1359638574735952
106805,0.06918606387416106
106810,0.11651160622820515
106812,0.08573970857173199
106813,0.05503240484276314
106817,0.06318598907098621
106822,0.08782992751277521
106823,0.07885970944853223
106827,0.056667233206025784
106841,0.06118636741195463
106851,0.07577944635261356
106852,0.08903210564042995
106853,0.13413627195982308
106854,0.13975070113389648
106861,0.08625901581411226
106873,0.10431790693484548
106877,0.06376173003692556
106878,0.07067082439247113
106881,0.09612837572690568
106900,0.07058672687112431
106906,0.05979730478292243
106907,0.0766150707816754
106914,0.08449058803293213
106916,0.07849416832484155
106924,0.06507564654117357
106931,0.06933667777236965
106936,0.09499403888339078
106937,0.07246556655586621
106938,0.0703330675851595
106939,0.0950222137387365
106943,0.05816009934302847
106944,0.06351995972130683
106967,0.0977679102178853
106980,0.0801618048760629
106986,0.05528987302883781
106987,0.07529027482408965
106990,0.056342443603466734
107013,0.04637421495920188
107023,0.08711239809118333
107033,0.05220801256353876
107037,0.08971077267838806
107048,0.08967915507092282
107071,0.09511245693068554
107081,0.05348106459676923
107113,0.07863571885456161
107130,0.05664571139949062
107131,0.07592729237523169
107145,0.07832533415824196
107156,0.08307247435514778
107219,0.07147734142032999
107222,0.10711158047733604
107223,0.17684412451109877
107232,0.11107613639809087
107245,0.0868343831233367
107246,0.05221930018265814
107247,0.05806744622010249
107256,0.0651900499390592
107259,0.06270432804237382
107260,0.04024076599408431
107279,0.11601102725251441
107280,0.05854631976974258
107281,0.08453295516024018
107285,0.0759003764458553
107329,0.09611714636443996
107337,0.06836917692211408
107349,0.06358662667467506
107350,0.08325789123214146
107351,0.05018128969046675
107359,0.13611073667463375
107391,0.08650508013905837
107394,0.09763159402763373
107395,0.05174916286769115
107406,0.10122056257875926
107416,0.09959155188353905
107417,0.0675472130633271
107418,0.0607887578999914
107419,0.06391802468220113
107444,0.07420021162236808
107445,0.08982877343226554
107446,0.08258464039775218
107460,0.08171098159161874
107470,0.08481252905850137
107475,0.06339344777441193
107520,0.07691283856152414
107526,0.0825572557586641
107527,0.050838769939148376
107530,0.05910332571144083
107532,0.11581769416867783
107534,0.10235033974210885
107535,0.06997771130684065
107554,0.09805703533718106
107556,0.07656734231177244
107559,0.0877190125863269
107561,0.053095681983501224
107564,0.07256654931500904
107566,0.08384691072077376
107571,0.07005961102996175
107590,0.08513226535633463
107602,0.08900162389956935
107625,0.1070275453506188
107626,0.12157888945353106
107635,0.06695898003424512
107636,0.06739177324041279
107645,0.08919304096166651
107652,0.10064713562181833
107655,0.051518891758948825
107668,0.059358346305940224
107670,0.06626474466974823
107677,0.048374109193985784
107680,0.0988852806945956
107683,0.07592923652171177
107684,0.060234705128795515
107691,0.07472819261551177
107692,0.09774637237581525
107703,0.104986846107656
107709,0.05476906728353484
107710,0.06452004504658095
107721,0.0903291234938889
107725,0.1010166830775777
107727,0.107486689239143
107739,0.07924908416707784
107740,0.09833542534460496
107741,0.07985380727224986
107747,0.058459521617391756
107765,0.12746435316473675
107768,0.05637469318566388
107775,0.08470945350743044
107782,0.10404871272531938
107790,0.059979325459829584
107801,0.07411365276378465
107807,0.05673152739402481
107811,0.1050022218754852
107817,0.11171017464690168
107826,0.07265356097159076
107838,0.0833511509265839
107839,0.0689195055187174
107843,0.0720388233813075
107847,0.06118631128487797
107849,0.0958868773787127
107850,0.07478255948711682
107867,0.10289576170256196
107871,0.0831137135742998
107908,0.0785685696618625
107913,0.11188405957603498
107927,0.08810634142768718
107931,0.04537967941532995
107955,0.047608181337938794
107962,0.08238675436527367
107977,0.06984173222720164
107978,0.07588468689987364
107993,0.06812538040056579
108010,0.07061236894938293
108016,0.09157632190363466
108018,0.11501612733670227
108027,0.0997318159660698
108045,0.08676344779762782
108069,0.11181774702396947
108082,0.08784314237260551
108089,0.08406768660545647
108092,0.06995292734400498
108106,0.06857162235949919
108112,0.0793783364456747
108120,0.10722933176476993
108122,0.14523123649651468
108135,0.11472973654586538
108170,0.06870379683098758
108171,0.08124458626686105
108177,0.05862043378962896
108180,0.10317360467699889
108183,0.07647691453823881
108184,0.060140249658048636
108185,0.07756325843098728
108192,0.0825239040047863
108195,0.09348970136066297
108196,0.1067408801831023
108218,0.06598888023261887
108219,0.11741435271994301
108243,0.09734221997301606
108249,0.05549242603346116
108251,0.04589316543256678
